-------------   Fold 1 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=273s  	 loss=0.113 	 val_loss=0.026 	 val_f1=0.000
Epoch 7/40 	 lr=8.7e-04 	 t=272s  	 loss=0.024 	 val_loss=0.013 	 val_f1=0.375
Epoch 8/40 	 lr=8.4e-04 	 t=272s  	 loss=0.023 	 val_loss=0.012 	 val_f1=0.479
Epoch 9/40 	 lr=8.2e-04 	 t=271s  	 loss=0.023 	 val_loss=0.011 	 val_f1=0.502
Epoch 10/40 	 lr=7.9e-04 	 t=271s  	 loss=0.021 	 val_loss=0.010 	 val_f1=0.568
Epoch 11/40 	 lr=7.6e-04 	 t=271s  	 loss=0.021 	 val_loss=0.010 	 val_f1=0.599
Epoch 12/40 	 lr=7.4e-04 	 t=270s  	 loss=0.020 	 val_loss=0.011 	 val_f1=0.600
Epoch 13/40 	 lr=7.1e-04 	 t=272s  	 loss=0.020 	 val_loss=0.011 	 val_f1=0.589
Epoch 14/40 	 lr=6.8e-04 	 t=271s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.625
Epoch 15/40 	 lr=6.6e-04 	 t=271s  	 loss=0.019 	 val_loss=0.009 	 val_f1=0.668
Epoch 16/40 	 lr=6.3e-04 	 t=272s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.662
Epoch 17/40 	 lr=6.1e-04 	 t=271s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.666
Epoch 18/40 	 lr=5.8e-04 	 t=272s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.683
Epoch 19/40 	 lr=5.5e-04 	 t=272s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.677
Epoch 20/40 	 lr=5.3e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.704
Epoch 21/40 	 lr=5.0e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.708
Epoch 22/40 	 lr=4.7e-04 	 t=272s  	 loss=0.017 	 val_loss=0.008 	 val_f1=0.715
Epoch 23/40 	 lr=4.5e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.716
Epoch 24/40 	 lr=4.2e-04 	 t=271s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.736
Epoch 25/40 	 lr=3.9e-04 	 t=272s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.712
Epoch 26/40 	 lr=3.7e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.719
Epoch 27/40 	 lr=3.4e-04 	 t=273s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.761
Epoch 28/40 	 lr=3.2e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.757
Epoch 29/40 	 lr=2.9e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.747
Epoch 30/40 	 lr=2.6e-04 	 t=271s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.764
Epoch 31/40 	 lr=2.4e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.751
Epoch 32/40 	 lr=2.1e-04 	 t=273s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.771
Epoch 33/40 	 lr=1.8e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.762
Epoch 34/40 	 lr=1.6e-04 	 t=273s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.771
Epoch 35/40 	 lr=1.3e-04 	 t=273s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.775
Epoch 36/40 	 lr=1.1e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.771
Epoch 37/40 	 lr=7.9e-05 	 t=273s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.780
Epoch 38/40 	 lr=5.3e-05 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.778
Epoch 39/40 	 lr=2.6e-05 	 t=274s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.790
Epoch 40/40 	 lr=0.0e+00 	 t=273s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.784

 -> Saving weights to ../checkpoints/2020-08-26/resnest50_fast_1s1x64d_specaugment_2.pt


-------------   Fold 4 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=270s  	 loss=0.113 	 val_loss=0.025 	 val_f1=0.000
Epoch 2/40 	 lr=1.0e-03 	 t=271s  	 loss=0.035 	 val_loss=0.030 	 val_f1=0.000
Epoch 3/40 	 lr=9.7e-04 	 t=272s  	 loss=0.033 	 val_loss=0.020 	 val_f1=0.022
Epoch 4/40 	 lr=9.5e-04 	 t=271s  	 loss=0.028 	 val_loss=0.017 	 val_f1=0.155
Epoch 5/40 	 lr=9.2e-04 	 t=272s  	 loss=0.026 	 val_loss=0.015 	 val_f1=0.314
Epoch 6/40 	 lr=8.9e-04 	 t=271s  	 loss=0.026 	 val_loss=0.014 	 val_f1=0.355
Epoch 7/40 	 lr=8.7e-04 	 t=272s  	 loss=0.025 	 val_loss=0.014 	 val_f1=0.340
Epoch 8/40 	 lr=8.4e-04 	 t=272s  	 loss=0.024 	 val_loss=0.012 	 val_f1=0.477
Epoch 9/40 	 lr=8.2e-04 	 t=273s  	 loss=0.023 	 val_loss=0.011 	 val_f1=0.516
Epoch 10/40 	 lr=7.9e-04 	 t=272s  	 loss=0.021 	 val_loss=0.011 	 val_f1=0.577
Epoch 11/40 	 lr=7.6e-04 	 t=272s  	 loss=0.022 	 val_loss=0.010 	 val_f1=0.580
Epoch 12/40 	 lr=7.4e-04 	 t=272s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.610
Epoch 13/40 	 lr=7.1e-04 	 t=273s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.605
Epoch 14/40 	 lr=6.8e-04 	 t=272s  	 loss=0.021 	 val_loss=0.010 	 val_f1=0.615
Epoch 15/40 	 lr=6.6e-04 	 t=272s  	 loss=0.019 	 val_loss=0.009 	 val_f1=0.632
Epoch 16/40 	 lr=6.3e-04 	 t=273s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.675
Epoch 17/40 	 lr=6.1e-04 	 t=273s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.671
Epoch 18/40 	 lr=5.8e-04 	 t=271s  	 loss=0.018 	 val_loss=0.008 	 val_f1=0.689
Epoch 19/40 	 lr=5.5e-04 	 t=273s  	 loss=0.018 	 val_loss=0.008 	 val_f1=0.679
Epoch 20/40 	 lr=5.3e-04 	 t=272s  	 loss=0.016 	 val_loss=0.007 	 val_f1=0.706
Epoch 21/40 	 lr=5.0e-04 	 t=273s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.698
Epoch 22/40 	 lr=4.7e-04 	 t=272s  	 loss=0.017 	 val_loss=0.007 	 val_f1=0.719
Epoch 23/40 	 lr=4.5e-04 	 t=273s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.723
Epoch 24/40 	 lr=4.2e-04 	 t=272s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.718
Epoch 25/40 	 lr=3.9e-04 	 t=273s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.730
Epoch 26/40 	 lr=3.7e-04 	 t=272s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.739
Epoch 27/40 	 lr=3.4e-04 	 t=273s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.746
Epoch 28/40 	 lr=3.2e-04 	 t=273s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.754
Epoch 29/40 	 lr=2.9e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.749
Epoch 30/40 	 lr=2.6e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.762
Epoch 31/40 	 lr=2.4e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.751
Epoch 32/40 	 lr=2.1e-04 	 t=274s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.772
Epoch 33/40 	 lr=1.8e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.768
Epoch 34/40 	 lr=1.6e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.764
Epoch 35/40 	 lr=1.3e-04 	 t=274s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.770
Epoch 36/40 	 lr=1.1e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.771
Epoch 37/40 	 lr=7.9e-05 	 t=272s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.783
Epoch 38/40 	 lr=5.3e-05 	 t=274s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.774
Epoch 39/40 	 lr=2.6e-05 	 t=273s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.791
Epoch 40/40 	 lr=0.0e+00 	 t=274s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.783

 -> Saving weights to ../checkpoints/2020-08-26/resnest50_fast_1s1x64d_specaugment_3.pt


-------------   Fold 5 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=271s  	 loss=0.114 	 val_loss=0.025 	 val_f1=0.000
Epoch 2/40 	 lr=1.0e-03 	 t=272s  	 loss=0.035 	 val_loss=0.025 	 val_f1=0.002
Epoch 3/40 	 lr=9.7e-04 	 t=271s  	 loss=0.032 	 val_loss=0.019 	 val_f1=0.049
Epoch 4/40 	 lr=9.5e-04 	 t=272s  	 loss=0.027 	 val_loss=0.018 	 val_f1=0.199
Epoch 5/40 	 lr=9.2e-04 	 t=270s  	 loss=0.025 	 val_loss=0.015 	 val_f1=0.294
Epoch 6/40 	 lr=8.9e-04 	 t=272s  	 loss=0.025 	 val_loss=0.013 	 val_f1=0.392
Epoch 7/40 	 lr=8.7e-04 	 t=271s  	 loss=0.024 	 val_loss=0.013 	 val_f1=0.430
Epoch 8/40 	 lr=8.4e-04 	 t=271s  	 loss=0.023 	 val_loss=0.012 	 val_f1=0.513
Epoch 9/40 	 lr=8.2e-04 	 t=272s  	 loss=0.023 	 val_loss=0.011 	 val_f1=0.519
Epoch 10/40 	 lr=7.9e-04 	 t=271s  	 loss=0.021 	 val_loss=0.011 	 val_f1=0.575
Epoch 11/40 	 lr=7.6e-04 	 t=271s  	 loss=0.021 	 val_loss=0.010 	 val_f1=0.601
Epoch 12/40 	 lr=7.4e-04 	 t=272s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.601
Epoch 13/40 	 lr=7.1e-04 	 t=272s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.609
Epoch 14/40 	 lr=6.8e-04 	 t=272s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.600
Epoch 15/40 	 lr=6.6e-04 	 t=271s  	 loss=0.019 	 val_loss=0.009 	 val_f1=0.659
Epoch 16/40 	 lr=6.3e-04 	 t=271s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.664
Epoch 17/40 	 lr=6.1e-04 	 t=272s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.663
Epoch 18/40 	 lr=5.8e-04 	 t=272s  	 loss=0.018 	 val_loss=0.008 	 val_f1=0.688
Epoch 19/40 	 lr=5.5e-04 	 t=272s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.689
Epoch 20/40 	 lr=5.3e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.709
Epoch 21/40 	 lr=5.0e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.706
Epoch 22/40 	 lr=4.7e-04 	 t=272s  	 loss=0.017 	 val_loss=0.008 	 val_f1=0.700
Epoch 23/40 	 lr=4.5e-04 	 t=273s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.706
Epoch 24/40 	 lr=4.2e-04 	 t=272s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.722
Epoch 25/40 	 lr=3.9e-04 	 t=272s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.729
Epoch 26/40 	 lr=3.7e-04 	 t=272s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.743
Epoch 27/40 	 lr=3.4e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.740
Epoch 28/40 	 lr=3.2e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.753
Epoch 29/40 	 lr=2.9e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.751
Epoch 30/40 	 lr=2.6e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.761
Epoch 31/40 	 lr=2.4e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.752
Epoch 32/40 	 lr=2.1e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.764
Epoch 33/40 	 lr=1.8e-04 	 t=272s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.761
Epoch 34/40 	 lr=1.6e-04 	 t=274s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.772
Epoch 35/40 	 lr=1.3e-04 	 t=272s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.771
Epoch 36/40 	 lr=1.1e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.774
Epoch 37/40 	 lr=7.9e-05 	 t=272s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.778
Epoch 38/40 	 lr=5.3e-05 	 t=272s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.774
Epoch 39/40 	 lr=2.6e-05 	 t=272s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.780
Epoch 40/40 	 lr=0.0e+00 	 t=272s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.777

 -> Saving weights to ../checkpoints/2020-08-26/resnest50_fast_1s1x64d_specaugment_4.pt

