
-------------   Fold 1 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=273s  	 loss=0.110 	 val_loss=0.026 	 val_f1=0.000
Epoch 24/40 	 lr=4.2e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.728
Epoch 25/40 	 lr=3.9e-04 	 t=272s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.739
Epoch 26/40 	 lr=3.7e-04 	 t=271s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.745
Epoch 27/40 	 lr=3.4e-04 	 t=272s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.748
Epoch 28/40 	 lr=3.2e-04 	 t=271s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.760
Epoch 29/40 	 lr=2.9e-04 	 t=272s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.740
Epoch 30/40 	 lr=2.6e-04 	 t=272s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.739
Epoch 31/40 	 lr=2.4e-04 	 t=273s  	 loss=0.012 	 val_loss=0.008 	 val_f1=0.752
Epoch 32/40 	 lr=2.1e-04 	 t=272s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.771
Epoch 33/40 	 lr=1.8e-04 	 t=271s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.768
Epoch 34/40 	 lr=1.6e-04 	 t=273s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.768
Epoch 35/40 	 lr=1.3e-04 	 t=271s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.769
Epoch 36/40 	 lr=1.1e-04 	 t=273s  	 loss=0.010 	 val_loss=0.007 	 val_f1=0.761
Epoch 37/40 	 lr=7.9e-05 	 t=272s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.779
Epoch 38/40 	 lr=5.3e-05 	 t=273s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.778
Epoch 39/40 	 lr=2.6e-05 	 t=273s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.776
Epoch 40/40 	 lr=0.0e+00 	 t=272s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.791

 -> Saving weights to ../checkpoints/2020-08-20/resnest50_fast_1s1x64d_mixup5_0.pt


-------------   Fold 2 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=273s  	 loss=0.110 	 val_loss=0.026 	 val_f1=0.000
Epoch 2/40 	 lr=1.0e-03 	 t=272s  	 loss=0.034 	 val_loss=0.023 	 val_f1=0.002
Epoch 3/40 	 lr=9.7e-04 	 t=272s  	 loss=0.032 	 val_loss=0.019 	 val_f1=0.026
Epoch 4/40 	 lr=9.5e-04 	 t=272s  	 loss=0.029 	 val_loss=0.019 	 val_f1=0.211
Epoch 5/40 	 lr=9.2e-04 	 t=273s  	 loss=0.026 	 val_loss=0.016 	 val_f1=0.305
Epoch 6/40 	 lr=8.9e-04 	 t=272s  	 loss=0.025 	 val_loss=0.014 	 val_f1=0.395
Epoch 7/40 	 lr=8.7e-04 	 t=272s  	 loss=0.022 	 val_loss=0.012 	 val_f1=0.414
Epoch 8/40 	 lr=8.4e-04 	 t=272s  	 loss=0.022 	 val_loss=0.011 	 val_f1=0.542
Epoch 9/40 	 lr=8.2e-04 	 t=273s  	 loss=0.021 	 val_loss=0.011 	 val_f1=0.561
Epoch 10/40 	 lr=7.9e-04 	 t=273s  	 loss=0.019 	 val_loss=0.010 	 val_f1=0.590
Epoch 11/40 	 lr=7.6e-04 	 t=272s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.601
Epoch 12/40 	 lr=7.4e-04 	 t=272s  	 loss=0.019 	 val_loss=0.009 	 val_f1=0.627
Epoch 13/40 	 lr=7.1e-04 	 t=273s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.645
Epoch 14/40 	 lr=6.8e-04 	 t=272s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.641
Epoch 15/40 	 lr=6.6e-04 	 t=272s  	 loss=0.016 	 val_loss=0.009 	 val_f1=0.660
Epoch 16/40 	 lr=6.3e-04 	 t=273s  	 loss=0.017 	 val_loss=0.009 	 val_f1=0.693
Epoch 17/40 	 lr=6.1e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.663
Epoch 18/40 	 lr=5.8e-04 	 t=272s  	 loss=0.017 	 val_loss=0.008 	 val_f1=0.693
Epoch 19/40 	 lr=5.5e-04 	 t=274s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.719
Epoch 20/40 	 lr=5.3e-04 	 t=273s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.731
Epoch 21/40 	 lr=5.0e-04 	 t=273s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.730
Epoch 22/40 	 lr=4.7e-04 	 t=272s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.730
Epoch 23/40 	 lr=4.5e-04 	 t=272s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.738
Epoch 24/40 	 lr=4.2e-04 	 t=272s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.747
Epoch 25/40 	 lr=3.9e-04 	 t=273s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.754
Epoch 26/40 	 lr=3.7e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.757
Epoch 27/40 	 lr=3.4e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.763
Epoch 28/40 	 lr=3.2e-04 	 t=273s  	 loss=0.013 	 val_loss=0.006 	 val_f1=0.767
Epoch 29/40 	 lr=2.9e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.771
Epoch 30/40 	 lr=2.6e-04 	 t=272s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.760
Epoch 31/40 	 lr=2.4e-04 	 t=273s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.781
Epoch 32/40 	 lr=2.1e-04 	 t=274s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.784
Epoch 33/40 	 lr=1.8e-04 	 t=273s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.788
Epoch 34/40 	 lr=1.6e-04 	 t=272s  	 loss=0.012 	 val_loss=0.006 	 val_f1=0.791
Epoch 35/40 	 lr=1.3e-04 	 t=273s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.789
Epoch 36/40 	 lr=1.1e-04 	 t=273s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.780
Epoch 37/40 	 lr=7.9e-05 	 t=273s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.798
Epoch 38/40 	 lr=5.3e-05 	 t=274s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.792
Epoch 39/40 	 lr=2.6e-05 	 t=274s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.793
Epoch 40/40 	 lr=0.0e+00 	 t=274s  	 loss=0.010 	 val_loss=0.005 	 val_f1=0.805

 -> Saving weights to ../checkpoints/2020-08-20/resnest50_fast_1s1x64d_mixup5_1.pt


-------------   Fold 3 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=272s  	 loss=0.110 	 val_loss=0.037 	 val_f1=0.001
Epoch 2/40 	 lr=1.0e-03 	 t=272s  	 loss=0.033 	 val_loss=0.023 	 val_f1=0.001
Epoch 3/40 	 lr=9.7e-04 	 t=272s  	 loss=0.032 	 val_loss=0.021 	 val_f1=0.033
Epoch 4/40 	 lr=9.5e-04 	 t=272s  	 loss=0.030 	 val_loss=0.018 	 val_f1=0.134
Epoch 5/40 	 lr=9.2e-04 	 t=271s  	 loss=0.026 	 val_loss=0.015 	 val_f1=0.323
Epoch 6/40 	 lr=8.9e-04 	 t=272s  	 loss=0.025 	 val_loss=0.013 	 val_f1=0.379
Epoch 7/40 	 lr=8.7e-04 	 t=272s  	 loss=0.022 	 val_loss=0.012 	 val_f1=0.453
Epoch 8/40 	 lr=8.4e-04 	 t=272s  	 loss=0.022 	 val_loss=0.012 	 val_f1=0.491
Epoch 9/40 	 lr=8.2e-04 	 t=273s  	 loss=0.021 	 val_loss=0.012 	 val_f1=0.541
Epoch 10/40 	 lr=7.9e-04 	 t=272s  	 loss=0.019 	 val_loss=0.010 	 val_f1=0.575
Epoch 11/40 	 lr=7.6e-04 	 t=272s  	 loss=0.020 	 val_loss=0.011 	 val_f1=0.567
Epoch 12/40 	 lr=7.4e-04 	 t=272s  	 loss=0.019 	 val_loss=0.009 	 val_f1=0.633
Epoch 13/40 	 lr=7.1e-04 	 t=273s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.577
Epoch 14/40 	 lr=6.8e-04 	 t=272s  	 loss=0.018 	 val_loss=0.011 	 val_f1=0.614
Epoch 15/40 	 lr=6.6e-04 	 t=272s  	 loss=0.016 	 val_loss=0.009 	 val_f1=0.668
Epoch 16/40 	 lr=6.3e-04 	 t=272s  	 loss=0.017 	 val_loss=0.009 	 val_f1=0.678
Epoch 17/40 	 lr=6.1e-04 	 t=272s  	 loss=0.016 	 val_loss=0.009 	 val_f1=0.649
Epoch 18/40 	 lr=5.8e-04 	 t=273s  	 loss=0.017 	 val_loss=0.008 	 val_f1=0.689
Epoch 19/40 	 lr=5.5e-04 	 t=273s  	 loss=0.016 	 val_loss=0.009 	 val_f1=0.706
Epoch 20/40 	 lr=5.3e-04 	 t=273s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.689
Epoch 21/40 	 lr=5.0e-04 	 t=273s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.709
Epoch 22/40 	 lr=4.7e-04 	 t=272s  	 loss=0.015 	 val_loss=0.009 	 val_f1=0.707
Epoch 23/40 	 lr=4.5e-04 	 t=273s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.734
Epoch 24/40 	 lr=4.2e-04 	 t=273s  	 loss=0.014 	 val_loss=0.008 	 val_f1=0.742
Epoch 25/40 	 lr=3.9e-04 	 t=272s  	 loss=0.013 	 val_loss=0.008 	 val_f1=0.729
Epoch 26/40 	 lr=3.7e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.739
Epoch 27/40 	 lr=3.4e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.750
Epoch 28/40 	 lr=3.2e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.763
Epoch 29/40 	 lr=2.9e-04 	 t=273s  	 loss=0.013 	 val_loss=0.008 	 val_f1=0.753
Epoch 30/40 	 lr=2.6e-04 	 t=272s  	 loss=0.013 	 val_loss=0.008 	 val_f1=0.740
Epoch 31/40 	 lr=2.4e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.769
Epoch 32/40 	 lr=2.1e-04 	 t=273s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.769
Epoch 33/40 	 lr=1.8e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.773
Epoch 34/40 	 lr=1.6e-04 	 t=272s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.772
Epoch 35/40 	 lr=1.3e-04 	 t=273s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.779
Epoch 36/40 	 lr=1.1e-04 	 t=274s  	 loss=0.010 	 val_loss=0.007 	 val_f1=0.769
Epoch 37/40 	 lr=7.9e-05 	 t=272s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.785
Epoch 38/40 	 lr=5.3e-05 	 t=272s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.785
Epoch 39/40 	 lr=2.6e-05 	 t=273s  	 loss=0.010 	 val_loss=0.007 	 val_f1=0.783
Epoch 40/40 	 lr=0.0e+00 	 t=273s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.792

 -> Saving weights to ../checkpoints/2020-08-20/resnest50_fast_1s1x64d_mixup5_2.pt


-------------   Fold 4 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=271s  	 loss=0.110 	 val_loss=0.028 	 val_f1=0.000
Epoch 2/40 	 lr=1.0e-03 	 t=272s  	 loss=0.034 	 val_loss=0.024 	 val_f1=0.000
Epoch 3/40 	 lr=9.7e-04 	 t=271s  	 loss=0.032 	 val_loss=0.020 	 val_f1=0.032
Epoch 4/40 	 lr=9.5e-04 	 t=271s  	 loss=0.029 	 val_loss=0.018 	 val_f1=0.178
Epoch 5/40 	 lr=9.2e-04 	 t=272s  	 loss=0.026 	 val_loss=0.015 	 val_f1=0.302
Epoch 6/40 	 lr=8.9e-04 	 t=272s  	 loss=0.025 	 val_loss=0.014 	 val_f1=0.374
Epoch 7/40 	 lr=8.7e-04 	 t=272s  	 loss=0.022 	 val_loss=0.012 	 val_f1=0.482
Epoch 8/40 	 lr=8.4e-04 	 t=272s  	 loss=0.022 	 val_loss=0.012 	 val_f1=0.467
Epoch 9/40 	 lr=8.2e-04 	 t=272s  	 loss=0.021 	 val_loss=0.012 	 val_f1=0.543
Epoch 10/40 	 lr=7.9e-04 	 t=272s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.566
Epoch 11/40 	 lr=7.6e-04 	 t=272s  	 loss=0.020 	 val_loss=0.010 	 val_f1=0.577
Epoch 12/40 	 lr=7.4e-04 	 t=272s  	 loss=0.019 	 val_loss=0.010 	 val_f1=0.621
Epoch 13/40 	 lr=7.1e-04 	 t=273s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.608
Epoch 14/40 	 lr=6.8e-04 	 t=272s  	 loss=0.019 	 val_loss=0.010 	 val_f1=0.600
Epoch 15/40 	 lr=6.6e-04 	 t=273s  	 loss=0.016 	 val_loss=0.009 	 val_f1=0.647
Epoch 16/40 	 lr=6.3e-04 	 t=271s  	 loss=0.017 	 val_loss=0.009 	 val_f1=0.667
Epoch 17/40 	 lr=6.1e-04 	 t=273s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.674
Epoch 18/40 	 lr=5.8e-04 	 t=272s  	 loss=0.017 	 val_loss=0.008 	 val_f1=0.686
Epoch 19/40 	 lr=5.5e-04 	 t=273s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.705
Epoch 20/40 	 lr=5.3e-04 	 t=273s  	 loss=0.015 	 val_loss=0.007 	 val_f1=0.721
Epoch 21/40 	 lr=5.0e-04 	 t=273s  	 loss=0.015 	 val_loss=0.009 	 val_f1=0.704
Epoch 22/40 	 lr=4.7e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.715
Epoch 23/40 	 lr=4.5e-04 	 t=273s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.719
Epoch 24/40 	 lr=4.2e-04 	 t=272s  	 loss=0.014 	 val_loss=0.008 	 val_f1=0.736
Epoch 25/40 	 lr=3.9e-04 	 t=273s  	 loss=0.014 	 val_loss=0.008 	 val_f1=0.724
Epoch 26/40 	 lr=3.7e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.737
Epoch 27/40 	 lr=3.4e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.741
Epoch 28/40 	 lr=3.2e-04 	 t=272s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.752
Epoch 29/40 	 lr=2.9e-04 	 t=274s  	 loss=0.013 	 val_loss=0.008 	 val_f1=0.744
Epoch 30/40 	 lr=2.6e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.735
Epoch 31/40 	 lr=2.4e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.755
Epoch 32/40 	 lr=2.1e-04 	 t=272s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.763
Epoch 33/40 	 lr=1.8e-04 	 t=272s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.762
Epoch 34/40 	 lr=1.6e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.754
Epoch 35/40 	 lr=1.3e-04 	 t=273s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.768
Epoch 36/40 	 lr=1.1e-04 	 t=273s  	 loss=0.010 	 val_loss=0.007 	 val_f1=0.766
Epoch 37/40 	 lr=7.9e-05 	 t=272s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.780
Epoch 38/40 	 lr=5.3e-05 	 t=273s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.774
Epoch 39/40 	 lr=2.6e-05 	 t=272s  	 loss=0.010 	 val_loss=0.007 	 val_f1=0.777
Epoch 40/40 	 lr=0.0e+00 	 t=274s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.790

 -> Saving weights to ../checkpoints/2020-08-20/resnest50_fast_1s1x64d_mixup5_3.pt


-------------   Fold 5 / 5  -------------

    -> 17100 training birds
    -> 4275 validation birds
    -> 24709832 trainable parameters

Epoch 1/40 	 lr=5.0e-04 	 t=271s  	 loss=0.110 	 val_loss=0.026 	 val_f1=0.000
Epoch 2/40 	 lr=1.0e-03 	 t=271s  	 loss=0.033 	 val_loss=0.023 	 val_f1=0.001
Epoch 3/40 	 lr=9.7e-04 	 t=271s  	 loss=0.032 	 val_loss=0.024 	 val_f1=0.004
Epoch 4/40 	 lr=9.5e-04 	 t=272s  	 loss=0.029 	 val_loss=0.018 	 val_f1=0.228
Epoch 5/40 	 lr=9.2e-04 	 t=272s  	 loss=0.025 	 val_loss=0.015 	 val_f1=0.321
Epoch 6/40 	 lr=8.9e-04 	 t=271s  	 loss=0.024 	 val_loss=0.013 	 val_f1=0.393
Epoch 7/40 	 lr=8.7e-04 	 t=271s  	 loss=0.022 	 val_loss=0.012 	 val_f1=0.423
Epoch 8/40 	 lr=8.4e-04 	 t=272s  	 loss=0.022 	 val_loss=0.011 	 val_f1=0.505
Epoch 9/40 	 lr=8.2e-04 	 t=272s  	 loss=0.021 	 val_loss=0.012 	 val_f1=0.561
Epoch 10/40 	 lr=7.9e-04 	 t=272s  	 loss=0.019 	 val_loss=0.010 	 val_f1=0.568
Epoch 11/40 	 lr=7.6e-04 	 t=272s  	 loss=0.020 	 val_loss=0.011 	 val_f1=0.563
Epoch 12/40 	 lr=7.4e-04 	 t=272s  	 loss=0.019 	 val_loss=0.010 	 val_f1=0.641
Epoch 13/40 	 lr=7.1e-04 	 t=272s  	 loss=0.018 	 val_loss=0.009 	 val_f1=0.626
Epoch 14/40 	 lr=6.8e-04 	 t=272s  	 loss=0.018 	 val_loss=0.010 	 val_f1=0.622
Epoch 15/40 	 lr=6.6e-04 	 t=272s  	 loss=0.016 	 val_loss=0.009 	 val_f1=0.660
Epoch 16/40 	 lr=6.3e-04 	 t=271s  	 loss=0.017 	 val_loss=0.009 	 val_f1=0.671
Epoch 17/40 	 lr=6.1e-04 	 t=272s  	 loss=0.016 	 val_loss=0.009 	 val_f1=0.669
Epoch 18/40 	 lr=5.8e-04 	 t=272s  	 loss=0.016 	 val_loss=0.008 	 val_f1=0.682
Epoch 19/40 	 lr=5.5e-04 	 t=273s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.698
Epoch 20/40 	 lr=5.3e-04 	 t=273s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.706
Epoch 21/40 	 lr=5.0e-04 	 t=272s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.714
Epoch 22/40 	 lr=4.7e-04 	 t=272s  	 loss=0.015 	 val_loss=0.008 	 val_f1=0.712
Epoch 23/40 	 lr=4.5e-04 	 t=273s  	 loss=0.014 	 val_loss=0.007 	 val_f1=0.725
Epoch 24/40 	 lr=4.2e-04 	 t=273s  	 loss=0.014 	 val_loss=0.008 	 val_f1=0.731
Epoch 25/40 	 lr=3.9e-04 	 t=272s  	 loss=0.014 	 val_loss=0.008 	 val_f1=0.733
Epoch 26/40 	 lr=3.7e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.746
Epoch 27/40 	 lr=3.4e-04 	 t=273s  	 loss=0.012 	 val_loss=0.008 	 val_f1=0.741
Epoch 28/40 	 lr=3.2e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.757
Epoch 29/40 	 lr=2.9e-04 	 t=272s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.755
Epoch 30/40 	 lr=2.6e-04 	 t=273s  	 loss=0.013 	 val_loss=0.007 	 val_f1=0.743
Epoch 31/40 	 lr=2.4e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.765
Epoch 32/40 	 lr=2.1e-04 	 t=273s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.769
Epoch 33/40 	 lr=1.8e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.766
Epoch 34/40 	 lr=1.6e-04 	 t=273s  	 loss=0.012 	 val_loss=0.007 	 val_f1=0.767
Epoch 35/40 	 lr=1.3e-04 	 t=274s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.767
Epoch 36/40 	 lr=1.1e-04 	 t=273s  	 loss=0.010 	 val_loss=0.007 	 val_f1=0.773
Epoch 37/40 	 lr=7.9e-05 	 t=272s  	 loss=0.011 	 val_loss=0.006 	 val_f1=0.782
Epoch 38/40 	 lr=5.3e-05 	 t=273s  	 loss=0.011 	 val_loss=0.007 	 val_f1=0.775
Epoch 39/40 	 lr=2.6e-05 	 t=273s  	 loss=0.010 	 val_loss=0.007 	 val_f1=0.778
Epoch 40/40 	 lr=0.0e+00 	 t=273s  	 loss=0.010 	 val_loss=0.006 	 val_f1=0.789

 -> Saving weights to ../checkpoints/2020-08-20/resnest50_fast_1s1x64d_mixup5_4.pt



class Config:
    # General
    seed = 2020
    verbose = 1
    verbose_eval = 1
    save = True

    # k-fold
    k = 5
    random_state = 42
    selected_folds = [0, 1, 2, 3, 4]

    # Model
    selected_model = "resnest50_fast_1s1x64d"
    #     selected_model = 'resnet34'
    #     selected_model = 'efficientnet-b0'

    #     img_size = 256
    batch_size = 64
    epochs = 40
    lr = 1e-3
    warmup_prop = 0.05
    val_bs = 64

    mixup_proba = 0.5
    alpha = 5

    name = "mixup5"
